"","tpr","expansion","conductance","modularity","algorithm","clusters","time"
"1",1,4.21367521367521,0.076649247673596,0.566014535876987,"edge.betweenness",4,36.9121110439301
"2",1,3.4957264957265,0.0554153768462507,0.55826702534521,"fastgreedy",3,0.0085752010345459
"3",1,3.55555555555556,0.0553536640626131,0.551567387802115,"label.propagation",3,0.000928878784179688
"4",1,4.36752136752137,0.0800486168981052,0.563110091248898,"leading.eigenvector",4,0.0129342079162598
"5",1,4.21367521367521,0.076649247673596,0.566014535876987,"multilevel",4,0.00231099128723145
"6",1,4.21367521367521,0.076649247673596,0.566014535876987,"spinglass",4,2.95101094245911
"7",1,4.21367521367521,0.076649247673596,0.566014528274536,"walktrap",4,0.0181670188903809
"8",1,4.21367521367521,0.076649247673596,0.566014535876987,"infomap",4,0.0388920307159424
