"","tpr","expansion","conductance","modularity","algorithm","clusters"
"1",0.794117647058823,1.41176470588235,0.317574002131536,0.401298487836949,"edge.betweenness",5
"2",0.823529411764706,1.11764705882353,0.243374272786037,0.380670611439842,"fastgreedy",3
"3",0.882352941176471,0.823529411764706,0.17843137254902,0.399079552925707,"label.propagation",3
"4",0.735294117647059,1.52941176470588,0.335043319653443,0.393408941485865,"leading.eigenvector",4
"5",0.794117647058823,1.23529411764706,0.273868507976667,0.418803418803419,"multilevel",4
"6",0.823529411764706,1.17647058823529,0.263887243194017,0.4172419460881,"spinglass",4
"7",0.588235294117647,1.88235294117647,0.40343137254902,0.353221565485001,"walktrap",5
"8",0.882352941176471,0.823529411764706,0.180563664671824,0.402038132807364,"infomap",3
