"","tpr","expansion","conductance","modularity","algorithm","clusters"
"1",0.340425531914894,1.48936170212766,0.316021982664017,0.452231404958678,"edge.betweenness",6
"2",0.382978723404255,1.14893617021277,0.241222685106883,0.46,"fastgreedy",4
"3",0.404255319148936,0.425531914893617,0.0924693335740018,0.376694214876033,"label.propagation",2
"4",0.361702127659574,1.48936170212766,0.288928644224588,0.416900826446281,"leading.eigenvector",4
"5",0.425531914893617,1.27659574468085,0.267349051178838,0.437148760330579,"multilevel",4
"6",0.404255319148936,1.40425531914894,0.303753370820677,0.47095041322314,"spinglass",6
"7",0.382978723404255,1.14893617021277,0.240602263142395,0.465082615613937,"walktrap",4
"8",0.404255319148936,1.1063829787234,0.232454065814582,0.475909090909091,"infomap",4
